seed,family,topology,resource,mode,loss,cost,post_switch_loss,return_loss,saturation,violations,runtime_seconds
901009,congestion,aligned,scarce,reverse,0.00596999144807845,0.3996384722812732,0.00965843168692983,0.005621685757784071,0.03125,0,0.01844858699962515
901009,congestion,aligned,scarce,generic_nonlinear,0.00596999144807845,0.3996384722812732,0.00965843168692983,0.005621685757784071,0.03125,0,0.016792259000055765
901009,congestion,aligned,scarce,generic_equivalent,0.00596999144807845,0.3996384722812732,0.00965843168692983,0.005621685757784071,0.03125,0,0.016626345000361198
901009,congestion,aligned,scarce,signed_intensity,0.00596999144807845,0.3996384722812732,0.00965843168692983,0.005621685757784071,0.03125,0,0.029076088000408618
901009,congestion,aligned,scarce,gradient,0.006961460886339215,0.3996766230488589,0.01245295996662487,0.006946433577003268,0.03125,0,0.01578695499966898
901009,congestion,aligned,scarce,zero_negative,0.24395259059279684,0.0,0.2588964208637285,0.2587563193518822,1.0,0,0.014757590999579406
901009,congestion,rewired,ample,full,0.003362553231212983,0.4545614920215536,0.00910070556720176,0.00042282394216422523,0.03125,0,0.01849693000002617
901009,congestion,rewired,ample,no_K,0.003362553231212983,0.4545614920215536,0.00910070556720176,0.00042282394216422523,0.03125,0,0.01882587400001512
901009,congestion,rewired,ample,no_W,0.003362553231212983,0.4545614920215536,0.00910070556720176,0.00042282394216422523,0.03125,0,0.02385429099973635
901009,congestion,rewired,ample,no_WK,0.003362553231212983,0.4545614920215536,0.00910070556720176,0.00042282394216422523,0.03125,0,0.018598832999316528
901009,congestion,rewired,ample,retuned_zero,0.003362553231212983,0.4545614920215536,0.00910070556720176,0.00042282394216422523,0.03125,0,0.018888489000005393
901009,congestion,rewired,ample,rewired,0.003362553231212983,0.4545614920215536,0.00910070556720176,0.00042282394216422523,0.03125,0,0.018735466000009637
901009,congestion,rewired,ample,reverse,0.003362553231212983,0.4545614920215536,0.00910070556720176,0.00042282394216422523,0.03125,0,0.01854007599996521
901009,congestion,rewired,ample,generic_nonlinear,0.003362553231212983,0.4545614920215536,0.00910070556720176,0.00042282394216422523,0.03125,0,0.01742617400037716
901009,congestion,rewired,ample,generic_equivalent,0.003362553231212983,0.4545614920215536,0.00910070556720176,0.00042282394216422523,0.03125,0,0.01654418100025623
901009,congestion,rewired,ample,signed_intensity,0.003362553231212983,0.4545614920215536,0.00910070556720176,0.00042282394216422523,0.03125,0,0.028668208999988565
901009,congestion,rewired,ample,gradient,0.004066060126094578,0.45285508873996516,0.012058852126535515,0.0020635840310184676,0.03125,0,0.0159686279998823
901009,congestion,rewired,ample,zero_negative,0.24395259059279684,0.0,0.2588964208637285,0.2587563193518822,1.0,0,0.01519821800019372
901009,congestion,rewired,scarce,full,0.005989411507273066,0.39943562904960606,0.009234622453510343,0.004791078613163516,0.03125,0,0.018941209000217896
901009,congestion,rewired,scarce,no_K,0.005989411507273066,0.39943562904960606,0.009234622453510343,0.004791078613163516,0.03125,0,0.0246255050000741
901009,congestion,rewired,scarce,no_W,0.005989411507273066,0.39943562904960606,0.009234622453510343,0.004791078613163516,0.03125,0,0.01856333699993229
901009,congestion,rewired,scarce,no_WK,0.005989411507273066,0.39943562904960606,0.009234622453510343,0.004791078613163516,0.03125,0,0.018556962000332078
901009,congestion,rewired,scarce,retuned_zero,0.005989411507273066,0.39943562904960606,0.009234622453510343,0.004791078613163516,0.03125,0,0.01857185399995842
901009,congestion,rewired,scarce,rewired,0.005989411507273066,0.39943562904960606,0.009234622453510343,0.004791078613163516,0.03125,0,0.018653134999681242
901009,congestion,rewired,scarce,reverse,0.005989411507273066,0.39943562904960606,0.009234622453510343,0.004791078613163516,0.03125,0,0.018649895000237393
901009,congestion,rewired,scarce,generic_nonlinear,0.005989411507273066,0.39943562904960606,0.009234622453510343,0.004791078613163516,0.03125,0,0.01710754100002987
901009,congestion,rewired,scarce,generic_equivalent,0.005989411507273066,0.39943562904960606,0.009234622453510343,0.004791078613163516,0.03125,0,0.016886515000123836
901009,congestion,rewired,scarce,signed_intensity,0.005989411507273066,0.39943562904960606,0.009234622453510343,0.004791078613163516,0.03125,0,0.029479433000005884
901009,congestion,rewired,scarce,gradient,0.007251475312804501,0.39947126687904555,0.013266285509442727,0.0062835445066920115,0.03125,0,0.015728111999862904
901009,congestion,rewired,scarce,zero_negative,0.24395259059279684,0.0,0.2588964208637285,0.2587563193518822,1.0,0,0.0153780719997485
901009,congestion,absent,ample,full,0.0016751413990726291,0.4506873566682308,0.0037645948337847158,8.848376087588908e-05,0.03125,0,0.018725884000104998
901009,congestion,absent,ample,no_K,0.0016751413990726291,0.4506873566682308,0.0037645948337847158,8.848376087588908e-05,0.03125,0,0.024647794000088652
901009,congestion,absent,ample,no_W,0.0016751413990726291,0.4506873566682308,0.0037645948337847158,8.848376087588908e-05,0.03125,0,0.01842972099979079
901009,congestion,absent,ample,no_WK,0.0016751413990726291,0.4506873566682308,0.0037645948337847158,8.848376087588908e-05,0.03125,0,0.01867649500030666
901009,congestion,absent,ample,retuned_zero,0.0016751413990726291,0.4506873566682308,0.0037645948337847158,8.848376087588908e-05,0.03125,0,0.018164880999279376
901009,congestion,absent,ample,rewired,0.0016751413990726291,0.4506873566682308,0.0037645948337847158,8.848376087588908e-05,0.03125,0,0.017922762000353032
901009,congestion,absent,ample,reverse,0.0016751413990726291,0.4506873566682308,0.0037645948337847158,8.848376087588908e-05,0.03125,0,0.018212759999983064
901009,congestion,absent,ample,generic_nonlinear,0.0016751413990726291,0.4506873566682308,0.0037645948337847158,8.848376087588908e-05,0.03125,0,0.016795486000432902
901009,congestion,absent,ample,generic_equivalent,0.0016751413990726291,0.4506873566682308,0.0037645948337847158,8.848376087588908e-05,0.03125,0,0.016399820000287946
901009,congestion,absent,ample,signed_intensity,0.0016751413990726291,0.4506873566682308,0.0037645948337847158,8.848376087588908e-05,0.03125,0,0.029051816000048802
901009,congestion,absent,ample,gradient,0.001852035240148915,0.45091090663938593,0.004653892561089443,0.00027689077844823406,0.03125,0,0.015637042000037127
901009,congestion,absent,ample,zero_negative,0.24395259059279684,0.0,0.2588964208637285,0.2587563193518822,1.0,0,0.014794019000305525
901009,congestion,absent,scarce,full,0.005408712110902757,0.3993899048450722,0.008068749665822484,0.004613037091808133,0.03125,0,0.01843539000049077
901009,congestion,absent,scarce,no_K,0.005408712110902757,0.3993899048450722,0.008068749665822484,0.004613037091808133,0.03125,0,0.018327605999900243
901009,congestion,absent,scarce,no_W,0.005408712110902757,0.3993899048450722,0.008068749665822484,0.004613037091808133,0.03125,0,0.01813083999979881
901009,congestion,absent,scarce,no_WK,0.005408712110902757,0.3993899048450722,0.008068749665822484,0.004613037091808133,0.03125,0,0.018329646999859506
901009,congestion,absent,scarce,retuned_zero,0.005408712110902757,0.3993899048450722,0.008068749665822484,0.004613037091808133,0.03125,0,0.01822658100013541
901009,congestion,absent,scarce,rewired,0.005408712110902757,0.3993899048450722,0.008068749665822484,0.004613037091808133,0.03125,0,0.018739465000066957
901009,congestion,absent,scarce,reverse,0.005408712110902757,0.3993899048450722,0.008068749665822484,0.004613037091808133,0.03125,0,0.01875040700002728
901009,congestion,absent,scarce,generic_nonlinear,0.005408712110902757,0.3993899048450722,0.008068749665822484,0.004613037091808133,0.03125,0,0.016647260000524966
901009,congestion,absent,scarce,generic_equivalent,0.005408712110902757,0.3993899048450722,0.008068749665822484,0.004613037091808133,0.03125,0,0.01632747400020662
901009,congestion,absent,scarce,signed_intensity,0.005408712110902757,0.3993899048450722,0.008068749665822484,0.004613037091808133,0.03125,0,0.02855014500028119
901009,congestion,absent,scarce,gradient,0.005757191275425899,0.399419290117045,0.009139645699865473,0.0050733823324905615,0.03125,0,0.015643035000437067
901009,congestion,absent,scarce,zero_negative,0.24395259059279684,0.0,0.2588964208637285,0.2587563193518822,1.0,0,0.0144330470000682
901010,linear,aligned,ample,full,0.0018476984197335405,0.4320791364516179,0.005803568776125838,0.0014644232621239702,0.033203125,0,0.01848970199989708
901010,linear,aligned,ample,no_K,0.0018476984197335405,0.4320791364516179,0.005803568776125838,0.0014644232621239702,0.033203125,0,0.018813037000086297
901010,linear,aligned,ample,no_W,0.0018476984197335405,0.4320791364516179,0.005803568776125838,0.0014644232621239702,0.033203125,0,0.018556411999952616
901010,linear,aligned,ample,no_WK,0.0018476984197335405,0.4320791364516179,0.005803568776125838,0.0014644232621239702,0.033203125,0,0.018909766999854583
901010,linear,aligned,ample,retuned_zero,0.0018476984197335405,0.4320791364516179,0.005803568776125838,0.0014644232621239702,0.033203125,0,0.018693364999933237
901010,linear,aligned,ample,rewired,0.0018476984197335405,0.4320791364516179,0.005803568776125838,0.0014644232621239702,0.033203125,0,0.018776506000278914
901010,linear,aligned,ample,reverse,0.0018476984197335405,0.4320791364516179,0.005803568776125838,0.0014644232621239702,0.033203125,0,0.018585890999986532
901010,linear,aligned,ample,generic_nonlinear,0.0018476984197335405,0.4320791364516179,0.005803568776125838,0.0014644232621239702,0.033203125,0,0.017528477999974257
901010,linear,aligned,ample,generic_equivalent,0.0018476984197335405,0.4320791364516179,0.005803568776125838,0.0014644232621239702,0.033203125,0,0.016437990999804697
901010,linear,aligned,ample,signed_intensity,0.0018476984197335405,0.4320791364516179,0.005803568776125838,0.0014644232621239702,0.033203125,0,0.029116843000338122
901010,linear,aligned,ample,gradient,0.004061649172742778,0.42931541760161485,0.015867169187319192,0.008893655833337588,0.03125,0,0.01632191600015176
901010,linear,aligned,ample,zero_negative,0.2590129273769967,0.0,0.26726816408873166,0.3093670446293705,1.0,0,0.014945032999548857
901010,linear,aligned,scarce,full,0.00696451439079169,0.38316451879386204,0.009294572895103952,0.00920187798801633,0.03125,0,0.02443868700004259
901010,linear,aligned,scarce,no_K,0.00696451439079169,0.38316451879386204,0.009294572895103952,0.00920187798801633,0.03125,0,0.01885948400035886
901010,linear,aligned,scarce,no_W,0.00696451439079169,0.38316451879386204,0.009294572895103952,0.00920187798801633,0.03125,0,0.018599256999891622
901010,linear,aligned,scarce,no_WK,0.00696451439079169,0.38316451879386204,0.009294572895103952,0.00920187798801633,0.03125,0,0.018320166000080462
901010,linear,aligned,scarce,retuned_zero,0.00696451439079169,0.38316451879386204,0.009294572895103952,0.00920187798801633,0.03125,0,0.018712796999807324
901010,linear,aligned,scarce,rewired,0.00696451439079169,0.38316451879386204,0.009294572895103952,0.00920187798801633,0.03125,0,0.01866329899974062
901010,linear,aligned,scarce,reverse,0.00696451439079169,0.38316451879386204,0.009294572895103952,0.00920187798801633,0.03125,0,0.018416084000023147
901010,linear,aligned,scarce,generic_nonlinear,0.00696451439079169,0.38316451879386204,0.009294572895103952,0.00920187798801633,0.03125,0,0.01660150199978716
901010,linear,aligned,scarce,generic_equivalent,0.00696451439079169,0.38316451879386204,0.009294572895103952,0.00920187798801633,0.03125,0,0.0166936470001815
901010,linear,aligned,scarce,signed_intensity,0.00696451439079169,0.38316451879386204,0.009294572895103952,0.00920187798801633,0.03125,0,0.028959269000097265
901010,linear,aligned,scarce,gradient,0.009159263044886384,0.38232061067352124,0.018283952145645547,0.016333132949399604,0.03125,0,0.015409692999867275
901010,linear,aligned,scarce,zero_negative,0.2590129273769967,0.0,0.26726816408873166,0.3093670446293705,1.0,0,0.017435772999533583
901010,linear,rewired,ample,full,0.0021423514951067184,0.43296394281258577,0.006683253017023383,0.003782266158157282,0.03125,0,0.024935973999845373
901010,linear,rewired,ample,no_K,0.0021423514951067184,0.43296394281258577,0.006683253017023383,0.003782266158157282,0.03125,0,0.01895146500021383
901010,linear,rewired,ample,no_W,0.0021423514951067184,0.43296394281258577,0.006683253017023383,0.003782266158157282,0.03125,0,0.01844260299992584
901010,linear,rewired,ample,no_WK,0.0021423514951067184,0.43296394281258577,0.006683253017023383,0.003782266158157282,0.03125,0,0.018386593000457196
901010,linear,rewired,ample,retuned_zero,0.0021423514951067184,0.43296394281258577,0.006683253017023383,0.003782266158157282,0.03125,0,0.0179380990002187
901010,linear,rewired,ample,rewired,0.0021423514951067184,0.43296394281258577,0.006683253017023383,0.003782266158157282,0.03125,0,0.01786525499966274
901010,linear,rewired,ample,reverse,0.0021423514951067184,0.43296394281258577,0.006683253017023383,0.003782266158157282,0.03125,0,0.018503293000208032
901010,linear,rewired,ample,generic_nonlinear,0.0021423514951067184,0.43296394281258577,0.006683253017023383,0.003782266158157282,0.03125,0,0.01667885399962188
901010,linear,rewired,ample,generic_equivalent,0.0021423514951067184,0.43296394281258577,0.006683253017023383,0.003782266158157282,0.03125,0,0.016462353000235908
901010,linear,rewired,ample,signed_intensity,0.0021423514951067184,0.43296394281258577,0.006683253017023383,0.003782266158157282,0.03125,0,0.029106359999730103
901010,linear,rewired,ample,gradient,0.005138290106951109,0.42859894600958853,0.020182677384928332,0.014438755436609363,0.03125,0,0.015539001000206554
901010,linear,rewired,ample,zero_negative,0.2590129273769967,0.0,0.26726816408873166,0.3093670446293705,1.0,0,0.014977419000217651
901010,linear,rewired,scarce,full,0.007499834287256597,0.38241678507377164,0.010086814818228746,0.012153051737283312,0.03125,0,0.024485710999897492
901010,linear,rewired,scarce,no_K,0.007499834287256597,0.38241678507377164,0.010086814818228746,0.012153051737283312,0.03125,0,0.018032386999379924
901010,linear,rewired,scarce,no_W,0.007499834287256597,0.38241678507377164,0.010086814818228746,0.012153051737283312,0.03125,0,0.01793364499985728
901010,linear,rewired,scarce,no_WK,0.007499834287256597,0.38241678507377164,0.010086814818228746,0.012153051737283312,0.03125,0,0.01840737900010936
901010,linear,rewired,scarce,retuned_zero,0.007499834287256597,0.38241678507377164,0.010086814818228746,0.012153051737283312,0.03125,0,0.018101565999927516
901010,linear,rewired,scarce,rewired,0.007499834287256597,0.38241678507377164,0.010086814818228746,0.012153051737283312,0.03125,0,0.018510764000325253
901010,linear,rewired,scarce,reverse,0.007499834287256597,0.38241678507377164,0.010086814818228746,0.012153051737283312,0.03125,0,0.018481394999867007
901010,linear,rewired,scarce,generic_nonlinear,0.007499834287256597,0.38241678507377164,0.010086814818228746,0.012153051737283312,0.03125,0,0.016748566000217124
901010,linear,rewired,scarce,generic_equivalent,0.007499834287256597,0.38241678507377164,0.010086814818228746,0.012153051737283312,0.03125,0,0.016418286000487115
901010,linear,rewired,scarce,signed_intensity,0.007499834287256597,0.38241678507377164,0.010086814818228746,0.012153051737283312,0.03125,0,0.028681863000144858
901010,linear,rewired,scarce,gradient,0.01049840769966117,0.3828326465185752,0.021440603903439548,0.022599132086775865,0.03125,0,0.015469170999381276
901010,linear,rewired,scarce,zero_negative,0.2590129273769967,0.0,0.26726816408873166,0.3093670446293705,1.0,0,0.014753428000517488
901010,linear,absent,ample,full,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.0232530469997414
901010,linear,absent,ample,no_K,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.018065821000448068
901010,linear,absent,ample,no_W,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.018223746000046503
901010,linear,absent,ample,no_WK,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.01833287699975017
901010,linear,absent,ample,retuned_zero,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.018173978000277202
901010,linear,absent,ample,rewired,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.018427214999917396
901010,linear,absent,ample,reverse,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.018408119999890005
901010,linear,absent,ample,generic_nonlinear,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.01709404900014988
901010,linear,absent,ample,generic_equivalent,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.015978224999741997
901010,linear,absent,ample,signed_intensity,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.028386557000317225
901010,linear,absent,ample,gradient,0.0020128700939756813,0.460415250844367,0.004779451206160571,0.0011643934242201652,0.03125,0,0.015874368000083905
901010,linear,absent,ample,zero_negative,0.2590129273769967,0.0,0.26726816408873166,0.3093670446293705,1.0,0,0.014719716999877619
901010,linear,absent,scarce,full,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.01852161500011107
901010,linear,absent,scarce,no_K,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.018744710000419218
901010,linear,absent,scarce,no_W,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.018387428999801614
901010,linear,absent,scarce,no_WK,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.018478575000244746
901010,linear,absent,scarce,retuned_zero,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.018272632999980942
901010,linear,absent,scarce,rewired,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.018251871000131814
901010,linear,absent,scarce,reverse,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.018688103999977557
901010,linear,absent,scarce,generic_nonlinear,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.016709568000067065
901010,linear,absent,scarce,generic_equivalent,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.016884707999736293
901010,linear,absent,scarce,signed_intensity,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.029060655000193947
901010,linear,absent,scarce,gradient,0.01284417539945425,0.3885989176671477,0.013655450548943212,0.020305530131723017,0.03125,0,0.015434781000294606
901010,linear,absent,scarce,zero_negative,0.2590129273769967,0.0,0.26726816408873166,0.3093670446293705,1.0,0,0.015228339999907803
901010,congestion,aligned,ample,full,0.002771875360647969,0.45672165153049515,0.008430255773985224,0.0026411823572460094,0.033203125,0,0.018848027999865735
901010,congestion,aligned,ample,no_K,0.002771875360647969,0.45672165153049515,0.008430255773985224,0.0026411823572460094,0.033203125,0,0.01857032799961189
901010,congestion,aligned,ample,no_W,0.002771875360647969,0.45672165153049515,0.008430255773985224,0.0026411823572460094,0.033203125,0,0.018507158999966578
901010,congestion,aligned,ample,no_WK,0.002771875360647969,0.45672165153049515,0.008430255773985224,0.0026411823572460094,0.033203125,0,0.018609567999590126
901010,congestion,aligned,ample,retuned_zero,0.002771875360647969,0.45672165153049515,0.008430255773985224,0.0026411823572460094,0.033203125,0,0.018183839999835527
901010,congestion,aligned,ample,rewired,0.002771875360647969,0.45672165153049515,0.008430255773985224,0.0026411823572460094,0.033203125,0,0.01831200799955468
901010,congestion,aligned,ample,reverse,0.002771875360647969,0.45672165153049515,0.008430255773985224,0.0026411823572460094,0.033203125,0,0.018492041000115478
901010,congestion,aligned,ample,generic_nonlinear,0.002771875360647969,0.45672165153049515,0.008430255773985224,0.0026411823572460094,0.033203125,0,0.01671909300034713
901010,congestion,aligned,ample,generic_equivalent,0.002771875360647969,0.45672165153049515,0.008430255773985224,0.0026411823572460094,0.033203125,0,0.016444779999858383
901010,congestion,aligned,ample,signed_intensity,0.002771875360647969,0.45672165153049515,0.008430255773985224,0.0026411823572460094,0.033203125,0,0.02939134899986584
901010,congestion,aligned,ample,gradient,0.0046300400568099484,0.4552615889047443,0.017332379125214254,0.007348855167205381,0.03125,0,0.01556874300013078
901010,congestion,aligned,ample,zero_negative,0.2590129273769967,0.0,0.26726816408873166,0.3093670446293705,1.0,0,0.020165164999809804
901010,congestion,aligned,scarce,full,0.011668554882709969,0.386204938539203,0.01490072186341465,0.01988299361997929,0.03125,0,0.018999168000220834
901010,congestion,aligned,scarce,no_K,0.011668554882709969,0.386204938539203,0.01490072186341465,0.01988299361997929,0.03125,0,0.018313520000390326
901010,congestion,aligned,scarce,no_W,0.011668554882709969,0.386204938539203,0.01490072186341465,0.01988299361997929,0.03125,0,0.01809371800044346
901010,congestion,aligned,scarce,no_WK,0.011668554882709969,0.386204938539203,0.01490072186341465,0.01988299361997929,0.03125,0,0.018497981000280106
901010,congestion,aligned,scarce,retuned_zero,0.011668554882709969,0.386204938539203,0.01490072186341465,0.01988299361997929,0.03125,0,0.018057210000336
901010,congestion,aligned,scarce,rewired,0.011668554882709969,0.386204938539203,0.01490072186341465,0.01988299361997929,0.03125,0,0.018683856000166088
901010,congestion,aligned,scarce,reverse,0.011668554882709969,0.386204938539203,0.01490072186341465,0.01988299361997929,0.03125,0,0.018483756999899015
901010,congestion,aligned,scarce,generic_nonlinear,0.011668554882709969,0.386204938539203,0.01490072186341465,0.01988299361997929,0.03125,0,0.017024111000296216
901010,congestion,aligned,scarce,generic_equivalent,0.011668554882709969,0.386204938539203,0.01490072186341465,0.01988299361997929,0.03125,0,0.016407356999934564
901010,congestion,aligned,scarce,signed_intensity,0.011668554882709969,0.386204938539203,0.01490072186341465,0.01988299361997929,0.03125,0,0.028920416999824283
901010,congestion,aligned,scarce,gradient,0.013673520026700638,0.3855761080184026,0.022459854067813426,0.025183566434978183,0.03125,0,0.022044759000266367
901010,congestion,aligned,scarce,zero_negative,0.2590129273769967,0.0,0.26726816408873166,0.3093670446293705,1.0,0,0.014966817999777504
901010,congestion,rewired,ample,full,0.0028123017621240923,0.45801768674238696,0.008205283785725642,0.004210680326268448,0.03125,0,0.019207391999771062
901010,congestion,rewired,ample,no_K,0.0028123017621240923,0.45801768674238696,0.008205283785725642,0.004210680326268448,0.03125,0,0.0184580639998444
901010,congestion,rewired,ample,no_W,0.0028123017621240923,0.45801768674238696,0.008205283785725642,0.004210680326268448,0.03125,0,0.018523977000143077
901010,congestion,rewired,ample,no_WK,0.0028123017621240923,0.45801768674238696,0.008205283785725642,0.004210680326268448,0.03125,0,0.018656225999848175
901010,congestion,rewired,ample,retuned_zero,0.0028123017621240923,0.45801768674238696,0.008205283785725642,0.004210680326268448,0.03125,0,0.018496310000045924
901010,congestion,rewired,ample,rewired,0.0028123017621240923,0.45801768674238696,0.008205283785725642,0.004210680326268448,0.03125,0,0.018800064000231487
901010,congestion,rewired,ample,reverse,0.0028123017621240923,0.45801768674238696,0.008205283785725642,0.004210680326268448,0.03125,0,0.01876226699982908
901010,congestion,rewired,ample,generic_nonlinear,0.0028123017621240923,0.45801768674238696,0.008205283785725642,0.004210680326268448,0.03125,0,0.017543402999478985
901010,congestion,rewired,ample,generic_equivalent,0.0028123017621240923,0.45801768674238696,0.008205283785725642,0.004210680326268448,0.03125,0,0.01645901200015487
901010,congestion,rewired,ample,signed_intensity,0.0028123017621240923,0.45801768674238696,0.008205283785725642,0.004210680326268448,0.03125,0,0.028910802999916996
901010,congestion,rewired,ample,gradient,0.007098166708795226,0.45215676812970984,0.027934015623453715,0.01909995533544979,0.03125,0,0.01637042900057395
901010,congestion,rewired,ample,zero_negative,0.2590129273769967,0.0,0.26726816408873166,0.3093670446293705,1.0,0,0.015030083000112882
901010,congestion,rewired,scarce,full,0.01201139123645838,0.3857575322045008,0.015143236925377784,0.022790939314091305,0.03125,0,0.018911342000308196
901010,congestion,rewired,scarce,no_K,0.01201139123645838,0.3857575322045008,0.015143236925377784,0.022790939314091305,0.03125,0,0.01858973099956529
901010,congestion,rewired,scarce,no_W,0.01201139123645838,0.3857575322045008,0.015143236925377784,0.022790939314091305,0.03125,0,0.01859158700028729
901010,congestion,rewired,scarce,no_WK,0.01201139123645838,0.3857575322045008,0.015143236925377784,0.022790939314091305,0.03125,0,0.018882304000044314
901010,congestion,rewired,scarce,retuned_zero,0.01201139123645838,0.3857575322045008,0.015143236925377784,0.022790939314091305,0.03125,0,0.018618652999691676
901010,congestion,rewired,scarce,rewired,0.01201139123645838,0.3857575322045008,0.015143236925377784,0.022790939314091305,0.03125,0,0.018800216000101955
901010,congestion,rewired,scarce,reverse,0.01201139123645838,0.3857575322045008,0.015143236925377784,0.022790939314091305,0.03125,0,0.018546932999697674
901010,congestion,rewired,scarce,generic_nonlinear,0.01201139123645838,0.3857575322045008,0.015143236925377784,0.022790939314091305,0.03125,0,0.01699720100060631
901010,congestion,rewired,scarce,generic_equivalent,0.01201139123645838,0.3857575322045008,0.015143236925377784,0.022790939314091305,0.03125,0,0.016871446000322976
901010,congestion,rewired,scarce,signed_intensity,0.01201139123645838,0.3857575322045008,0.015143236925377784,0.022790939314091305,0.03125,0,0.0351603680000494
901010,congestion,rewired,scarce,gradient,0.015771928960451608,0.38652317580487483,0.029286322939672194,0.03555432406950221,0.03125,0,0.015714111999614033
901010,congestion,rewired,scarce,zero_negative,0.2590129273769967,0.0,0.26726816408873166,0.3093670446293705,1.0,0,0.01483567699978039
901010,congestion,absent,ample,full,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.018533481000019947
901010,congestion,absent,ample,no_K,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.018660180000210858
901010,congestion,absent,ample,no_W,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.018330311999989135
901010,congestion,absent,ample,no_WK,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.018248249999601285
901010,congestion,absent,ample,retuned_zero,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.017780388000005587
901010,congestion,absent,ample,rewired,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.018018047000111892
901010,congestion,absent,ample,reverse,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.018553217999965455
901010,congestion,absent,ample,generic_nonlinear,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.016699535999748605
901010,congestion,absent,ample,generic_equivalent,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.016253015000131654
901010,congestion,absent,ample,signed_intensity,0.0018352678135907271,0.46150318754825376,0.0038577120266068965,0.00013435062605481925,0.03125,0,0.03676570400023138
901010,congestion,absent,ample,gradient,0.0020128700939756813,0.460415250844367,0.004779451206160571,0.0011643934242201652,0.03125,0,0.015382345000432451
901010,congestion,absent,ample,zero_negative,0.2590129273769967,0.0,0.26726816408873166,0.3093670446293705,1.0,0,0.015158113000154572
901010,congestion,absent,scarce,full,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.01858697500034623
901010,congestion,absent,scarce,no_K,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.01792012199985038
901010,congestion,absent,scarce,no_W,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.01800704599997971
901010,congestion,absent,scarce,no_WK,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.018370612000239817
901010,congestion,absent,scarce,retuned_zero,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.01785462300074414
901010,congestion,absent,scarce,rewired,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.01854032099993219
901010,congestion,absent,scarce,reverse,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.018094576999544643
901010,congestion,absent,scarce,generic_nonlinear,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.016567885999961618
901010,congestion,absent,scarce,generic_equivalent,0.012214320192788744,0.388797180452083,0.012484646116069267,0.017362115213781473,0.03125,0,0.016175200999953177
