seed,variant,tracking_rmse,mean_regret,mean_cost,hard_violations,mean_recovery_steps,recovery_censored,recovery_events,recovery_fraction,recall_regret,reacquisition_regret,effect_discrimination,effect_target_correlation,mean_node_homogeneity,mean_temporal_action_cosine,external_pass
1004,freeze_capacity_recall,0.06455899640223861,0.004164642913531713,14.288769742202495,0,0.5,1,5,0.8,0.01830141174446534,0.0009146338957894341,0.5256403940107156,0.9764222478633474,0.9629285512018337,0.9895287607026205,False
1004,reset_freeze_capacity_recall,0.05334497738070055,0.0028424655088149092,14.458131198736353,0,0.6,0,5,1.0,0.011179605186616457,0.00010582646753749806,0.5319897323846429,0.9842076108689385,0.9615952275398296,0.9892990025418495,True
1004,unit_confidence_recall,0.04063584445579849,0.0016480507517033036,14.959268593226774,0,0.6,0,5,1.0,0.002181384241397348,2.920298603013294e-07,0.5507822747623149,0.989887368221302,0.9594218306491594,0.9895671591987293,True
1004,zero_noise,0.05158342091474618,0.0026608493132678733,14.513385812750336,0,0.6,0,5,1.0,0.01119331951949246,0.00010620821555338755,0.5348104871873288,0.9851140086784322,0.961331339194928,0.9887247519247746,True
1004,gate_small_action_updates,0.051658514999039125,0.002665381068973406,14.511204285898303,0,0.6,0,5,1.0,0.011213967966628081,0.00010616065205377953,0.533979870887935,0.9850581197076802,0.961344480231423,0.9887441500712052,True
1005,dual_pole,0.05847033647627154,0.0034158368767546097,13.488173436369815,0,1.0,0,5,1.0,0.01342022307599546,9.915302069271725e-05,0.5298090457998728,0.9807617758128367,0.9670326803386257,0.9892580769370158,True
1005,recurrent,0.05620705331207145,0.003156289471132242,13.569765751866859,0,1.0,0,5,1.0,0.011344630160406582,9.941965744729136e-05,0.5330563100714868,0.9819703992167409,0.9663638978912213,0.9813651791173069,True
1005,no_self_model,0.050025199396261544,0.0024995772037419255,13.620166706962559,0,0.6,0,5,1.0,0.010829091354931687,9.95255480868044e-05,0.5350861354304001,0.9860535484009757,0.9662064144332692,0.9885797584439701,True
1005,reset_capacity_recall,0.05438968533739979,0.002955294500207562,13.536976732190487,0,0.6,0,5,1.0,0.010825348072482211,9.847814799752678e-05,0.5317610474231005,0.9835294568414137,0.966724887460877,0.9889989456378792,True
1005,reset_gain_only_recall,0.05464450577939392,0.0029830786409804147,13.533203062075396,0,0.6,0,5,1.0,0.010824787442310349,9.83994717631041e-05,0.5316102271473098,0.9833678465315413,0.9667524215914846,0.9890147206647556,True
1005,freeze_capacity_recall,0.0704162011782955,0.004955498017488384,13.355026850240648,0,0.5,1,5,0.8,0.022803142198252753,0.0018881121647462635,0.5244866358630579,0.9713648226412437,0.9679165638042138,0.9889097143586436,False
1005,reset_freeze_capacity_recall,0.051621701776722595,0.0026618567234310843,13.594887587497503,0,0.6,0,5,1.0,0.010828913799535815,9.96530449071618e-05,0.5340773261768994,0.9851228742414726,0.9662367591105347,0.9886451049505055,True
1005,unit_confidence_recall,0.04154057000473058,0.0017226755854241216,14.026565579479952,0,0.6,0,5,1.0,0.0033601026937756275,3.0588934561865836e-07,0.5513447320672119,0.9894886131592916,0.9647431422932007,0.9890198111941069,True
1005,zero_noise,0.04997742557305606,0.0024977430669103576,13.620166706962559,0,0.6,0,5,1.0,0.010813127557244437,9.834094313256046e-05,0.535732421271901,0.9861069626254343,0.9662064144332692,0.9885797584439701,True
1005,gate_small_action_updates,0.04996098492651537,0.0024931566439336957,13.622015306142757,0,0.6,0,5,1.0,0.010800879349374744,9.839561986908032e-05,0.5351626934836433,0.9860849998764004,0.9661955077955562,0.9885501007632097,True
1006,dual_pole,0.058402104639721134,0.003407698146234223,12.54989297900183,0,1.0,0,5,1.0,0.011807834284798072,9.551347330888365e-05,0.5272197165434042,0.9809630423390927,0.9617023242853214,0.9836424409166119,True
1006,recurrent,0.060298106816783034,0.0036327540055734633,12.609128995227854,0,1.2,0,5,1.0,0.01146853533433269,9.535064767036798e-05,0.5297476817070457,0.9790336583815904,0.9609592400182865,0.9720527436229799,True
1006,no_self_model,0.05044091033770075,0.002541177755581253,12.682571577145596,0,0.6,0,5,1.0,0.010417640456074517,9.389979055542768e-05,0.5329048918716625,0.9858927795760359,0.9608796192921495,0.9831738566383391,True
1006,reset_capacity_recall,0.056196400079015406,0.0031549277017260506,12.578255460904577,0,0.8,0,5,1.0,0.010414936048668784,9.502217165543295e-05,0.5284352241211304,0.9824689417777772,0.9615021299778014,0.9834523597979002,True
1006,reset_gain_only_recall,0.05637913691843332,0.0031754993995527377,12.575737919834454,0,0.8,0,5,1.0,0.01041440764324392,9.514088112474095e-05,0.5283273550803272,0.9823478270873988,0.9615194468289818,0.983459236303965,True
1006,freeze_capacity_recall,0.06446679952763817,0.004152860561221976,12.473414763211876,0,1.0,0,5,1.0,0.017008112335500168,0.0009179480105663336,0.5239437716842397,0.9764854093632142,0.9622400250991999,0.9834355428093735,False
1006,reset_freeze_capacity_recall,0.05404381898781802,0.0029176266906733267,12.621331769976237,0,0.8,0,5,1.0,0.010418222852553463,9.407163404305763e-05,0.5302813085665901,0.9837668306695853,0.9611516617292297,0.9832329691844822,True
1006,unit_confidence_recall,0.04247839813084069,0.0018013066276474973,13.071238430116878,0,0.8,0,5,1.0,0.002264768038650527,2.3033060181476902e-07,0.5495630923921144,0.9890433950680327,0.9586468832826736,0.9833771301126919,True
1006,zero_noise,0.050398962457482946,0.0025400554167907758,12.682571577145596,0,0.6,0,5,1.0,0.010421299230168896,9.440730769504859e-05,0.5336733978790081,0.9859312703469063,0.9608796192921495,0.9831738566383391,True
1006,gate_small_action_updates,0.050467035848989705,0.002543814027268499,12.683454184253094,0,0.6,0,5,1.0,0.010434754883251796,9.514024262398878e-05,0.5329453775661686,0.9858689145783281,0.9608713079331564,0.9831669201471378,True
1007,dual_pole,0.05888822500128152,0.003464787098245979,13.920680271822226,0,1.0,0,5,1.0,0.013597584496816431,0.00010369256422335988,0.5300381608673035,0.9805279652718076,0.9729965515183702,0.9915672253581621,True
1007,recurrent,0.05549495669254561,0.0030766542727519337,14.021001869506188,0,1.0,0,5,1.0,0.011435017303866498,0.00010351189108549334,0.5339266448979655,0.9824732561879347,0.9725206075567726,0.9841805834245653,True
1007,no_self_model,0.04988001068004349,0.002484979519885673,14.066776259856448,0,0.6,0,5,1.0,0.010900735505402676,0.00010294734039057746,0.5356926625300439,0.9861587188757245,0.9723606837554432,0.9906971563201191,True
1007,reset_capacity_recall,0.054712598158728004,0.002990432451722867,13.968624542951511,0,0.6,0,5,1.0,0.010906877587598467,0.00010287906773413021,0.5318940817224947,0.9833972661682556,0.9727022792721248,0.9913737359128968,True
1007,reset_gain_only_recall,0.05494906294467533,0.0030163635729423123,13.965364974379355,0,0.6,0,5,1.0,0.010907869677327445,0.00010288344262465681,0.5317678873682241,0.9832445872839816,0.9727252128884681,0.9913848442040816,True
1007,freeze_capacity_recall,0.07206985385392543,0.0051910278889705916,13.79746587716528,0,0.5,1,5,0.8,0.023793304476260775,0.0021703444543843494,0.5252722758016147,0.9698109471388577,0.9736179337714109,0.9912576247655716,False
1007,reset_freeze_capacity_recall,0.05197158093514642,0.002698009279342896,14.022738767591377,0,0.6,0,5,1.0,0.010901595862583834,0.00010306972585032345,0.5339888397285255,0.9850061230565164,0.9722603430067354,0.9910812883872805,True
1007,unit_confidence_recall,0.04171417107324226,0.0017370361227721422,14.481155665583351,0,0.6,0,5,1.0,0.0033344660982682914,3.051784918684859e-07,0.5517339827252149,0.9893700523115743,0.9709585011675204,0.9913576222929765,True
1007,zero_noise,0.04984936937861397,0.0024849596274454963,14.066776259856448,0,0.6,0,5,1.0,0.010909666755046477,0.00010227457857007162,0.5364806695587925,0.9861884586102472,0.9723606837554432,0.9906971563201191,True
1007,gate_small_action_updates,0.049981271449096254,0.0024950915501126643,14.066676554351133,0,0.6,0,5,1.0,0.010961578682536716,0.00010289366072223684,0.5356896267171326,0.9860913076871965,0.9723616913635408,0.9907045947083186,True
1008,dual_pole,0.05917163347566469,0.003498293004706061,12.196773662765912,0,0.8,0,5,1.0,0.01209509492598362,8.834114338315337e-05,0.5264500938202588,0.9802344766676705,0.9605089898738068,0.9856703319539931,True
1008,recurrent,0.057079568682947855,0.00325508795755902,12.31388649397431,0,1.2,0,5,1.0,0.010139243600967041,8.797523368474031e-05,0.5316226666192487,0.9810887295524974,0.9596834857916873,0.9759088925580288,True
1008,no_self_model,0.048625060896975804,0.002361407343762265,12.378535163665513,0,0.6,0,5,1.0,0.009462494843036505,8.742646497097188e-05,0.5344656095495528,0.9867048271619175,0.9594099715441224,0.9848776119861593,True
1008,reset_capacity_recall,0.055091926285556474,0.0030321311383808476,12.2363475547819,0,0.6,0,5,1.0,0.009467494063374939,8.749482922176729e-05,0.5281959778238212,0.9831203750201635,0.9602926383342091,0.985731540015428,True
1008,reset_gain_only_recall,0.055348919628526894,0.0030605137005727885,12.23297891306263,0,0.6,0,5,1.0,0.009468513387723837,8.751118323856391e-05,0.5280473802772303,0.9829516296518073,0.9603162425865891,0.985740811727108,True
1008,freeze_capacity_recall,0.07535528468661713,0.0056754297267287744,12.157307626805041,0,0.75,1,5,0.8,0.02452617781268641,0.002817280795146617,0.5247127059273926,0.9659192522257805,0.9600237206043899,0.9852284854352598,False
1008,reset_freeze_capacity_recall,0.05208843601880962,0.002710215963413283,12.29446359915689,0,0.6,0,5,1.0,0.009463056411630377,8.758555654319716e-05,0.5307599109200327,0.9848949262410601,0.9598200355304171,0.985410913364795,True
1008,unit_confidence_recall,0.04567045674932319,0.00208280141621946,12.671341387329017,0,0.6,0,5,1.0,0.003690133311928693,3.536923614070434e-07,0.5473869062466952,0.9872869899363091,0.9574554532952503,0.9853958779779258,True
1008,zero_noise,0.04856771343280407,0.0023588227880909766,12.378535163665513,0,0.6,0,5,1.0,0.009459886389829354,8.654002754519831e-05,0.5351545496938974,0.9867553211458976,0.9594099715441224,0.9848776119861593,True
1008,gate_small_action_updates,0.04869436258568756,0.0023681517441540676,12.37709972379019,0,0.6,0,5,1.0,0.009464105592069604,8.751477307095879e-05,0.5344056515648566,0.9866679590726769,0.9594208483479848,0.9848798362461102,True
1009,dual_pole,0.05627221750957204,0.003163718659573232,12.618627257475898,0,0.8,0,5,1.0,0.01257930977069266,9.098348466255855e-05,0.5299639705328006,0.9821379524617628,0.960184125321805,0.9867628001311451,True
1009,recurrent,0.05613938683544187,0.0031487869503880293,12.6725187511391,0,1.2,0,5,1.0,0.010571501520339536,9.024112941254716e-05,0.5322445760262074,0.9818906256453208,0.9598945257731827,0.9782315928937088,True
1009,no_self_model,0.049017881305455646,0.002399908883804384,12.726947601174786,0,0.6,0,5,1.0,0.009875284492626497,8.920473482379712e-05,0.5346077369180084,0.9865756478320741,0.9595964210536604,0.9861629703791253,True
1009,reset_capacity_recall,0.051941483499425206,0.002695073904249706,12.668092596202905,0,0.6,0,5,1.0,0.009866151361211085,9.011436737061788e-05,0.5320838918632714,0.9849671052826339,0.9598727262955958,0.9864734049177837,True
1009,reset_gain_only_recall,0.052096787651263965,0.0027112314797095353,12.666268477827765,0,0.6,0,5,1.0,0.009864808165282601,9.020721146292402e-05,0.5320057331953586,0.9848702063713004,0.9598840841231709,0.9864739680004352,True
1009,freeze_capacity_recall,0.06992894148554815,0.004887213053417863,12.442302647164986,0,0.5,1,5,0.8,0.022212706927335686,0.0018971988404984908,0.5224109180316375,0.9717710390014558,0.9614622919411647,0.9866366859133681,False
1009,reset_freeze_capacity_recall,0.050329184082623636,0.002530182966551263,12.698450017435711,0,0.6,0,5,1.0,0.009876345249668647,8.939460899180314e-05,0.5333848999189039,0.9858796131820831,0.9596332963807374,0.9863150922382581,True
1009,unit_confidence_recall,0.04005779011337626,0.0016017827448959515,13.112477229354413,0,0.6,0,5,1.0,0.00329854684198217,1.3027558298362372e-07,0.551128967892083,0.990239208673858,0.9574314068976967,0.9865498469262912,True
1009,zero_noise,0.04897517296597242,0.0023985675670469154,12.726947601174786,0,0.6,0,5,1.0,0.009871594895064582,9.047366607431892e-05,0.5353085954195754,0.986615454983064,0.9595964210536604,0.9861629703791253,True
1009,gate_small_action_updates,0.04900013241090991,0.00239816917241535,12.725948802148727,0,0.6,0,5,1.0,0.00987342059106144,9.02000645309803e-05,0.5345634586040723,0.9865936783955144,0.9596058035426175,0.9861726912359999,True
1010,dual_pole,0.0574303584807229,0.003295361930094907,13.135235414449639,0,0.8,0,5,1.0,0.012262652363387277,9.500320481308079e-05,0.5292441771919858,0.9815318968321789,0.9642261482014994,0.9878154313052695,True
1010,recurrent,0.0558047004582121,0.0031112804481013448,13.221078934554782,0,1.0,0,5,1.0,0.010897878606547142,9.43355373589664e-05,0.5327942195296701,0.9822016280881049,0.9637630578988564,0.980170436632223,True
1010,no_self_model,0.0496084880862718,0.002458117945076338,13.271754269453288,0,0.6,0,5,1.0,0.01039358617280221,9.300094041291399e-05,0.5348576934934173,0.9862637928628571,0.9635533350813498,0.9870652861413601,True
1010,reset_capacity_recall,0.05438442526764376,0.0029547815665624953,13.171085572511837,0,0.6,0,5,1.0,0.010394955732766118,9.435091620466897e-05,0.5307176315453908,0.9835809105421909,0.9639765844387339,0.9876312785446147,True
1010,reset_gain_only_recall,0.05465271719201917,0.0029840353513413942,13.16942507977114,0,0.6,0,5,1.0,0.01039480109468253,9.449570427061787e-05,0.530649229423078,0.9833948275092889,0.9639835003456518,0.9875943282735841,True
1010,freeze_capacity_recall,0.06579310027057439,0.004325847898084423,13.018841399073708,0,0.5,1,5,0.8,0.019085243958858803,0.0012269202800577303,0.5244633043543041,0.9754222527945153,0.9651897717640008,0.9877771477416258,False
1010,reset_freeze_capacity_recall,0.05187742593102737,0.0026883831760997983,13.211485054535894,0,0.6,0,5,1.0,0.010393867054370499,9.31724612373048e-05,0.5323780834969365,0.9851030667860119,0.9636545008333828,0.9875263212010865,True
1010,unit_confidence_recall,0.04116545119218879,0.0016917102267270444,13.654478346120392,0,0.6,0,5,1.0,0.0027355972835654586,1.4729146151783057e-07,0.5505829260877282,0.9897134074734355,0.9616991535754066,0.9875798724896185,True
1010,zero_noise,0.04957820375885375,0.00245799828795442,13.271754269453288,0,0.6,0,5,1.0,0.010401419052009211,9.440730460343986e-05,0.5355548851676856,0.9862956320322073,0.9635533350813498,0.9870652861413601,True
1010,gate_small_action_updates,0.04976314789589993,0.002473486743379776,13.268142860159495,0,0.6,0,5,1.0,0.01044754551348039,9.449743871718704e-05,0.53470615458426,0.9861831956841353,0.9635815740571835,0.9870997029957616,True
1011,dual_pole,0.059271407526349545,0.003509917312356671,16.13248619228597,0,0.6,0,5,1.0,0.012856933266422232,0.00011618258859621951,0.5298087875610209,0.9793647765225291,0.9661832946240919,0.9909870570522312,True
1011,recurrent,0.06310616496509992,0.00397920561880447,16.225288422922688,0,1.4,0,5,1.0,0.012317816233441203,0.00011628717605318008,0.5328888024003824,0.9754641233891649,0.9654954310788547,0.9806401844954779,True
1011,no_self_model,0.05220592598746023,0.0027222762704102407,16.290378956999646,0,0.6,0,5,1.0,0.011913575964680897,0.0001159238168406915,0.5351034610640689,0.9838830195140573,0.9655456717320297,0.990037564275755,True
1011,reset_capacity_recall,0.05768110845612752,0.003323927834929611,16.153019909526904,0,0.6,0,5,1.0,0.011921260182572332,0.00011590429486541433,0.5304971345011501,0.9805392520609155,0.9660598202693826,0.9908937788834229,True
1011,reset_gain_only_recall,0.05794321676232532,0.003354233930967883,16.149274966251994,0,0.6,0,5,1.0,0.011921510575849208,0.00011592482655144668,0.5303715384320914,0.9803506112685113,0.9660852736561498,0.9909038939013343,True
1011,freeze_capacity_recall,0.0618801905529326,0.0038259755450693136,16.12080509701593,0,0.8,0,5,1.0,0.016310759969292897,0.0007084565396198817,0.5294185241510523,0.9772063056104939,0.9662259518411708,0.9906856345188375,False
1011,reset_freeze_capacity_recall,0.05475370409043089,0.002994785673824534,16.214640209188317,0,0.6,0,5,1.0,0.011914955893104824,0.00011591961722826095,0.5325626962762774,0.9824466644253589,0.9655670239533422,0.990591627357708,True
1011,unit_confidence_recall,0.04110443757665849,0.0016863923506954797,16.766039031613523,0,0.6,0,5,1.0,0.0020317190927695624,2.472616280125151e-07,0.5510451962295749,0.9891017304551465,0.9637612884060912,0.9908031223791878,True
1011,zero_noise,0.05219070006351899,0.002723869173120201,16.290378956999646,0,0.6,0,5,1.0,0.011917918347788846,0.00011407548642841118,0.5358526827980057,0.9839046155743122,0.9655456717320297,0.990037564275755,True
1011,gate_small_action_updates,0.05216640072307798,0.0027181509266028165,16.29288904429168,0,0.6,0,5,1.0,0.011920590611837676,0.0001159247983435103,0.5351854274853116,0.9838966948156778,0.965525891389833,0.9900275515357964,True
1012,dual_pole,0.061689338539961135,0.003802418830298074,15.05855832856117,0,1.0,0,5,1.0,0.015247023893153959,0.00011822673095988164,0.5274391944413755,0.9783713214256733,0.9633200291772711,0.989354782413096,False
1012,recurrent,0.06274825462397628,0.003934187799155498,15.14362163351725,0,1.2,0,5,1.0,0.013308444535608562,0.00011795557408941565,0.5304664842854486,0.9768694095175667,0.9626852215373102,0.9776624767762904,True
1012,no_self_model,0.053696512027862915,0.0028801597447585653,15.210210687768878,0,0.6,0,5,1.0,0.012374294929385923,0.00011727016725997477,0.5328570565170225,0.9836568303022889,0.9624972733507077,0.988269081950687,True
1012,reset_capacity_recall,0.0575098590927705,0.0033042282336704573,15.111838612939247,0,0.6,0,5,1.0,0.012389339334544192,0.00011735992266656115,0.5293420554941686,0.9814223335709625,0.9629553322739565,0.989073504607254,True
1012,reset_gain_only_recall,0.057701527634496146,0.003326310632154661,15.109126514090534,0,0.6,0,5,1.0,0.012391711517974921,0.00011738517654520439,0.529245196965414,0.9812894213842198,0.9629740141517233,0.9890797683321704,True
1012,freeze_capacity_recall,0.07471762103909024,0.0055795672345412385,14.880597986975838,0,0.5,1,5,0.8,0.025503593291839967,0.0019946264034071148,0.521087353997934,0.9675061003098817,0.9646577746566525,0.9891643564823871,False
1012,reset_freeze_capacity_recall,0.05551771441106137,0.0030790609542283094,15.15531481296126,0,0.6,0,5,1.0,0.01237507063867822,0.00011717378324061714,0.5308947756011847,0.9826641961577219,0.9626010942340525,0.9888638136018006,True
1012,unit_confidence_recall,0.04277223179780482,0.0018263081537652848,15.68355228854981,0,0.6,0,5,1.0,0.0035082701794241352,3.1583142387465635e-07,0.5497604060504697,0.9886278415135437,0.9606080422981348,0.9891243104081643,True
1012,zero_noise,0.05367917497382766,0.002881453825870806,15.210210687768878,0,0.6,0,5,1.0,0.012390963663250803,0.00011407549570323846,0.533630464712194,0.9836778600330993,0.9624972733507077,0.988269081950687,True
